"X","TEAM_ID","TEAM_NAME","GP","W","L","W_PCT","MIN","OFF_RATING","PACE","POSS","Season"
417,1610612739,"Cleveland Cavaliers",82,19,63,0.232,3951,101.5,93.76,7715,"2010-11"
418,1610612742,"Dallas Mavericks",82,57,25,0.695,3941,108.4,92.24,7581,"2010-11"
419,1610612743,"Denver Nuggets",82,50,32,0.61,3941,111.7,96.06,7888,"2010-11"
420,1610612765,"Detroit Pistons",82,30,52,0.366,3976,107,89.79,7428,"2010-11"
421,1610612744,"Golden State Warriors",82,36,46,0.439,3966,107.1,95.85,7916,"2010-11"
422,1610612745,"Houston Rockets",82,43,39,0.524,3976,110.2,95.14,7880,"2010-11"
423,1610612754,"Indiana Pacers",82,37,45,0.451,3956,104.1,95.5,7864,"2010-11"
424,1610612746,"Los Angeles Clippers",82,32,50,0.39,3971,104.8,93.35,7718,"2010-11"
425,1610612747,"Los Angeles Lakers",82,57,25,0.695,3966,109.6,91.78,7594,"2010-11"
426,1610612763,"Memphis Grizzlies",82,46,36,0.561,3976,107,92.42,7656,"2010-11"
427,1610612748,"Miami Heat",82,58,24,0.707,3956,110.6,91.63,7564,"2010-11"
428,1610612749,"Milwaukee Bucks",82,35,47,0.427,3966,100.8,90.57,7477,"2010-11"
429,1610612750,"Minnesota Timberwolves",82,17,65,0.207,3956,103.2,97.49,8034,"2010-11"
430,1610612751,"New Jersey Nets",82,24,58,0.293,4001,102.1,90.7,7563,"2010-11"
431,1610612740,"New Orleans Hornets",82,46,36,0.561,3966,105.4,89.4,7387,"2010-11"
432,1610612752,"New York Knicks",82,42,40,0.512,3956,109.9,96.47,7945,"2010-11"
433,1610612760,"Oklahoma City Thunder",82,55,27,0.671,4001,109.9,93.84,7824,"2010-11"
434,1610612753,"Orlando Magic",82,52,30,0.634,3966,107.4,91.55,7575,"2010-11"
435,1610612755,"Philadelphia 76ers",82,41,41,0.5,3986,105.3,92.78,7709,"2010-11"
436,1610612756,"Phoenix Suns",82,40,42,0.488,4001,108.6,95.18,7930,"2010-11"
437,1610612757,"Portland Trail Blazers",82,48,34,0.585,3961,107.3,89.13,7359,"2010-11"
438,1610612758,"Sacramento Kings",82,24,58,0.293,3971,102.9,95.76,7923,"2010-11"
439,1610612759,"San Antonio Spurs",82,61,21,0.744,3956,110.5,93.34,7691,"2010-11"
440,1610612761,"Toronto Raptors",82,22,60,0.268,3956,105.2,93.78,7723,"2010-11"
441,1610612762,"Utah Jazz",82,39,43,0.476,3976,107,92.03,7619,"2010-11"
442,1610612764,"Washington Wizards",82,23,59,0.28,3986,101.3,94.76,7871,"2010-11"
443,1610612737,"Atlanta Hawks",66,40,26,0.606,3233,104.2,90.88,6117,"2011-12"
444,1610612738,"Boston Celtics",66,39,27,0.591,3188,100.1,91.11,6055,"2011-12"
445,1610612766,"Charlotte Bobcats",66,7,59,0.106,3178,94.4,91.86,6080,"2011-12"
446,1610612741,"Chicago Bulls",66,50,16,0.758,3188,106.3,89.98,5982,"2011-12"
447,1610612739,"Cleveland Cavaliers",66,21,45,0.318,3193,100,92.34,6140,"2011-12"
448,1610612742,"Dallas Mavericks",66,36,30,0.545,3213,102.1,92.61,6195,"2011-12"
449,1610612743,"Denver Nuggets",66,38,28,0.576,3208,108.3,95.03,6346,"2011-12"
450,1610612765,"Detroit Pistons",66,25,41,0.379,3193,100,90.31,6000,"2011-12"
451,1610612744,"Golden State Warriors",66,23,43,0.348,3183,103.9,93.78,6212,"2011-12"
452,1610612745,"Houston Rockets",66,34,32,0.515,3213,104.2,92.82,6215,"2011-12"
453,1610612754,"Indiana Pacers",66,42,24,0.636,3198,105.5,91.68,6115,"2011-12"
454,1610612746,"Los Angeles Clippers",66,40,26,0.606,3193,107.5,89.98,5989,"2011-12"
455,1610612747,"Los Angeles Lakers",66,41,25,0.621,3213,104.5,91.72,6145,"2011-12"
456,1610612763,"Memphis Grizzlies",66,41,25,0.621,3188,102.8,91.82,6099,"2011-12"
457,1610612748,"Miami Heat",66,46,20,0.697,3208,105.6,92.07,6154,"2011-12"
458,1610612749,"Milwaukee Bucks",66,31,35,0.47,3173,104.5,94.68,6256,"2011-12"
459,1610612750,"Minnesota Timberwolves",66,26,40,0.394,3188,103.1,94.44,6268,"2011-12"
460,1610612751,"New Jersey Nets",66,22,44,0.333,3178,101.8,91.26,6036,"2011-12"
461,1610612740,"New Orleans Hornets",66,21,45,0.318,3188,99.9,89.27,5924,"2011-12"
462,1610612752,"New York Knicks",66,36,30,0.545,3188,103.5,93.91,6242,"2011-12"
463,1610612760,"Oklahoma City Thunder",66,47,19,0.712,3198,108.4,94.11,6273,"2011-12"
464,1610612753,"Orlando Magic",66,37,29,0.561,3193,104,89.75,5978,"2011-12"
465,1610612755,"Philadelphia 76ers",66,35,31,0.53,3183,102.7,90.68,6016,"2011-12"
466,1610612756,"Phoenix Suns",66,33,33,0.5,3168,105.2,93.61,6173,"2011-12"
467,1610612757,"Portland Trail Blazers",66,28,38,0.424,3193,104.4,92.24,6143,"2011-12"
468,1610612758,"Sacramento Kings",66,22,44,0.333,3183,102.9,95.56,6333,"2011-12"
469,1610612759,"San Antonio Spurs",66,50,16,0.758,3188,110,93.67,6220,"2011-12"
470,1610612761,"Toronto Raptors",66,23,43,0.348,3193,99.6,90.19,6008,"2011-12"
471,1610612762,"Utah Jazz",66,36,30,0.545,3233,105.5,92.53,6236,"2011-12"
472,1610612764,"Washington Wizards",66,20,46,0.303,3173,100,93.59,6182,"2011-12"
473,1610612737,"Atlanta Hawks",82,44,38,0.537,3971,103.7,93.56,7744,"2012-13"
474,1610612738,"Boston Celtics",81,41,40,0.506,3968,102.2,92.46,7652,"2012-13"
475,1610612751,"Brooklyn Nets",82,49,33,0.598,3971,106.9,89.88,7433,"2012-13"
476,1610612766,"Charlotte Bobcats",82,21,61,0.256,3961,100.4,92.49,7632,"2012-13"
477,1610612741,"Chicago Bulls",82,45,37,0.549,3966,102.4,90.35,7460,"2012-13"
478,1610612739,"Cleveland Cavaliers",82,24,58,0.293,3946,103.2,93.25,7666,"2012-13"
479,1610612742,"Dallas Mavericks",82,41,41,0.5,3996,104.7,95.09,7917,"2012-13"
480,1610612743,"Denver Nuggets",82,57,25,0.695,3981,109.3,95.92,7960,"2012-13"
481,1610612765,"Detroit Pistons",82,29,53,0.354,3961,102.7,91.68,7571,"2012-13"
482,1610612744,"Golden State Warriors",82,47,35,0.573,3961,105.1,95.64,7893,"2012-13"
483,1610612745,"Houston Rockets",82,45,37,0.549,3956,108.8,96.89,7988,"2012-13"
484,1610612754,"Indiana Pacers",81,49,32,0.605,3918,103.4,90.9,7420,"2012-13"
485,1610612746,"Los Angeles Clippers",82,56,26,0.683,3946,109.8,91.83,7552,"2012-13"
486,1610612747,"Los Angeles Lakers",82,45,37,0.549,3951,107,95.08,7830,"2012-13"
487,1610612763,"Memphis Grizzlies",82,56,26,0.683,3961,103.6,89.56,7394,"2012-13"
488,1610612748,"Miami Heat",82,66,16,0.805,3976,111.4,91.26,7572,"2012-13"
489,1610612749,"Milwaukee Bucks",82,38,44,0.463,3966,102.5,95.65,7909,"2012-13"
490,1610612750,"Minnesota Timberwolves",82,31,51,0.378,3946,101.8,93.94,7712,"2012-13"
491,1610612740,"New Orleans Hornets",82,27,55,0.329,3956,104.5,89.5,7379,"2012-13"
492,1610612752,"New York Knicks",82,54,28,0.659,3946,109.8,90.68,7462,"2012-13"
493,1610612760,"Oklahoma City Thunder",82,60,22,0.732,3966,111,94.58,7808,"2012-13"
494,1610612753,"Orlando Magic",82,20,62,0.244,3956,100.9,92.81,7646,"2012-13"
495,1610612755,"Philadelphia 76ers",82,34,48,0.415,3951,101,91.88,7566,"2012-13"
496,1610612756,"Phoenix Suns",82,25,57,0.305,3961,100.2,94.48,7793,"2012-13"
497,1610612757,"Portland Trail Blazers",82,33,49,0.402,3971,104.5,92.46,7649,"2012-13"
498,1610612758,"Sacramento Kings",82,28,54,0.341,3966,105.3,94.65,7804,"2012-13"
499,1610612759,"San Antonio Spurs",82,58,24,0.707,3976,107,95.31,7892,"2012-13"
500,1610612761,"Toronto Raptors",82,34,48,0.415,3996,105,91.26,7591,"2012-13"
501,1610612762,"Utah Jazz",82,43,39,0.524,3976,105.4,92.05,7629,"2012-13"
502,1610612764,"Washington Wizards",82,29,53,0.354,3971,99.3,93.23,7699,"2012-13"
503,1610612737,"Atlanta Hawks",82,38,44,0.463,3966,104.9,95.41,7892,"2013-14"
504,1610612738,"Boston Celtics",82,25,57,0.305,3946,101.9,94.28,7745,"2013-14"
505,1610612751,"Brooklyn Nets",82,44,38,0.537,3976,105.4,92.42,7663,"2013-14"
506,1610612766,"Charlotte Bobcats",82,43,39,0.524,3981,103,92.93,7712,"2013-14"
507,1610612741,"Chicago Bulls",82,48,34,0.585,3986,101.7,90.84,7549,"2013-14"
508,1610612739,"Cleveland Cavaliers",82,33,49,0.402,3986,103.5,93.69,7784,"2013-14"
509,1610612742,"Dallas Mavericks",82,49,33,0.598,3966,109.5,94.94,7852,"2013-14"
510,1610612743,"Denver Nuggets",82,36,46,0.439,3951,105.1,98.95,8146,"2013-14"
511,1610612765,"Detroit Pistons",82,29,53,0.354,3956,105.2,95.57,7874,"2013-14"
512,1610612744,"Golden State Warriors",82,51,31,0.622,3966,106.3,97.37,8045,"2013-14"
513,1610612745,"Houston Rockets",82,54,28,0.659,3966,109.8,97.27,8040,"2013-14"
514,1610612754,"Indiana Pacers",82,56,26,0.683,3956,103.6,92.89,7656,"2013-14"
515,1610612746,"Los Angeles Clippers",82,57,25,0.695,3951,111.3,96.66,7954,"2013-14"
516,1610612747,"Los Angeles Lakers",82,27,55,0.329,3941,103.2,99.72,8177,"2013-14"
517,1610612763,"Memphis Grizzlies",82,50,32,0.61,3961,105.5,90.58,7476,"2013-14"
518,1610612748,"Miami Heat",82,54,28,0.659,3976,110,91.9,7615,"2013-14"
519,1610612749,"Milwaukee Bucks",82,15,67,0.183,3976,101.9,92.96,7685,"2013-14"
520,1610612750,"Minnesota Timberwolves",82,40,42,0.488,3971,107.7,98.33,8139,"2013-14"
521,1610612740,"New Orleans Pelicans",82,34,48,0.415,3971,106.2,93.07,7703,"2013-14"
522,1610612752,"New York Knicks",82,37,45,0.451,3971,107,91.24,7556,"2013-14"
523,1610612760,"Oklahoma City Thunder",82,59,23,0.72,3961,109.4,96.33,7954,"2013-14"
524,1610612753,"Orlando Magic",82,23,59,0.28,3991,101,94.27,7837,"2013-14"
525,1610612755,"Philadelphia 76ers",82,19,63,0.232,3971,99,99.74,8236,"2013-14"
526,1610612756,"Phoenix Suns",82,48,34,0.585,3951,108.2,96.83,7973,"2013-14"
527,1610612757,"Portland Trail Blazers",82,54,28,0.659,3971,110.4,95.9,7930,"2013-14"
528,1610612758,"Sacramento Kings",82,28,54,0.341,3966,105.1,95.04,7840,"2013-14"
529,1610612759,"San Antonio Spurs",82,62,20,0.756,3951,109.5,95.87,7887,"2013-14"
530,1610612761,"Toronto Raptors",82,48,34,0.585,3991,107.9,92.48,7696,"2013-14"
531,1610612762,"Utah Jazz",82,25,57,0.305,3956,102.4,92.32,7605,"2013-14"
532,1610612764,"Washington Wizards",82,44,38,0.537,4011,104.9,94.18,7872,"2013-14"
533,1610612737,"Atlanta Hawks",82,60,22,0.732,3946,108.2,94.66,7775,"2014-15"
534,1610612738,"Boston Celtics",82,40,42,0.488,3976,103.8,96.71,8007,"2014-15"
535,1610612751,"Brooklyn Nets",82,38,44,0.463,3986,103.4,93.69,7777,"2014-15"
536,1610612766,"Charlotte Hornets",82,33,49,0.402,3981,99.6,93.45,7753,"2014-15"
537,1610612741,"Chicago Bulls",82,50,32,0.61,3976,106.3,93.8,7775,"2014-15"
538,1610612739,"Cleveland Cavaliers",82,53,29,0.646,3956,110.1,93.23,7682,"2014-15"
539,1610612742,"Dallas Mavericks",82,50,32,0.61,3976,108.2,96.4,7976,"2014-15"
540,1610612743,"Denver Nuggets",82,30,52,0.366,3976,103.9,96.87,8011,"2014-15"
541,1610612765,"Detroit Pistons",82,32,50,0.39,3966,104.3,93.68,7741,"2014-15"
542,1610612744,"Golden State Warriors",82,67,15,0.817,3946,110.4,99.28,8170,"2014-15"
543,1610612745,"Houston Rockets",82,56,26,0.683,3961,106,97.36,8037,"2014-15"
544,1610612754,"Indiana Pacers",82,38,44,0.463,3971,102.9,93.67,7753,"2014-15"
545,1610612746,"Los Angeles Clippers",82,56,26,0.683,3946,111.6,95.4,7844,"2014-15"
546,1610612747,"Los Angeles Lakers",82,21,61,0.256,3986,102.3,95.03,7892,"2014-15"
547,1610612763,"Memphis Grizzlies",82,55,27,0.671,3981,104.8,92.82,7696,"2014-15"
548,1610612748,"Miami Heat",82,37,45,0.451,3946,103.2,91.49,7526,"2014-15"
549,1610612749,"Milwaukee Bucks",82,41,41,0.5,3986,102,94.82,7867,"2014-15"
550,1610612750,"Minnesota Timberwolves",82,16,66,0.195,3961,101.8,95.45,7873,"2014-15"
551,1610612740,"New Orleans Pelicans",82,45,37,0.549,3956,107.1,92.29,7608,"2014-15"
552,1610612752,"New York Knicks",82,17,65,0.207,3971,98.9,92.06,7618,"2014-15"
553,1610612760,"Oklahoma City Thunder",82,45,37,0.549,3966,106.7,96.61,7988,"2014-15"
554,1610612753,"Orlando Magic",82,25,57,0.305,3951,101,94.51,7773,"2014-15"
555,1610612755,"Philadelphia 76ers",82,18,64,0.22,3961,94.9,96.45,7950,"2014-15"
556,1610612756,"Phoenix Suns",82,39,43,0.476,3976,104.2,97.2,8058,"2014-15"
557,1610612757,"Portland Trail Blazers",82,51,31,0.622,3971,107.1,95.06,7868,"2014-15"
558,1610612758,"Sacramento Kings",82,29,53,0.354,3971,104.5,96.16,7952,"2014-15"
559,1610612759,"San Antonio Spurs",82,55,27,0.671,3991,107.6,94.45,7860,"2014-15"
560,1610612761,"Toronto Raptors",82,49,33,0.598,3971,110.2,93.46,7736,"2014-15"
561,1610612762,"Utah Jazz",82,38,44,0.463,3941,104.2,91.1,7486,"2014-15"
562,1610612764,"Washington Wizards",82,46,36,0.561,3991,103,94.29,7844,"2014-15"
563,1610612737,"Atlanta Hawks",82,48,34,0.585,3966,104.6,97.63,8059,"2015-16"
564,1610612738,"Boston Celtics",82,48,34,0.585,3956,105.8,99.43,8191,"2015-16"
565,1610612751,"Brooklyn Nets",82,21,61,0.256,3951,102.4,96.12,7903,"2015-16"
566,1610612766,"Charlotte Hornets",82,48,34,0.585,3971,106.4,96.24,7966,"2015-16"
567,1610612741,"Chicago Bulls",82,42,40,0.512,3981,104.1,96.6,8008,"2015-16"
568,1610612739,"Cleveland Cavaliers",82,57,25,0.695,3971,110.2,93.82,7764,"2015-16"
569,1610612742,"Dallas Mavericks",82,42,40,0.512,4001,105.5,95.34,7950,"2015-16"
570,1610612743,"Denver Nuggets",82,33,49,0.402,3966,104.9,96.34,7963,"2015-16"
571,1610612765,"Detroit Pistons",82,44,38,0.537,3976,105.3,95.75,7942,"2015-16"
572,1610612744,"Golden State Warriors",82,73,9,0.89,3976,113.5,100.24,8303,"2015-16"
573,1610612745,"Houston Rockets",82,41,41,0.5,3966,107.3,98.42,8139,"2015-16"
574,1610612754,"Indiana Pacers",82,45,37,0.549,3976,103.8,97.35,8068,"2015-16"
575,1610612746,"LA Clippers",82,53,29,0.646,3966,107.2,96.81,7995,"2015-16"
576,1610612747,"Los Angeles Lakers",82,17,65,0.207,3946,100.7,96.55,7930,"2015-16"
577,1610612763,"Memphis Grizzlies",82,42,40,0.512,3966,104.7,93.95,7763,"2015-16"
578,1610612748,"Miami Heat",82,48,34,0.585,3966,105.5,94.14,7779,"2015-16"
579,1610612749,"Milwaukee Bucks",82,33,49,0.402,3966,103.4,95.05,7858,"2015-16"
580,1610612750,"Minnesota Timberwolves",82,29,53,0.354,3976,105.4,96.2,7965,"2015-16"
581,1610612740,"New Orleans Pelicans",82,30,52,0.366,3956,104.8,97.64,8041,"2015-16"
582,1610612752,"New York Knicks",82,32,50,0.39,3961,103.9,94.12,7763,"2015-16"
583,1610612760,"Oklahoma City Thunder",82,55,27,0.671,3966,112.1,97.54,8061,"2015-16"
584,1610612753,"Orlando Magic",82,35,47,0.427,3981,104.4,96.68,8018,"2015-16"
585,1610612755,"Philadelphia 76ers",82,10,72,0.122,3961,98.4,98.44,8119,"2015-16"
586,1610612756,"Phoenix Suns",82,23,59,0.28,3941,101.5,99.39,8152,"2015-16"
587,1610612757,"Portland Trail Blazers",82,44,38,0.537,3961,107.6,97.06,8012,"2015-16"
588,1610612758,"Sacramento Kings",82,33,49,0.402,3961,105.3,100.66,8302,"2015-16"
589,1610612759,"San Antonio Spurs",82,67,15,0.817,3941,109.3,94.54,7767,"2015-16"
590,1610612761,"Toronto Raptors",82,56,26,0.683,3956,109.3,93.35,7707,"2015-16"
591,1610612762,"Utah Jazz",82,40,42,0.488,3991,105,91.66,7625,"2015-16"
592,1610612764,"Washington Wizards",82,41,41,0.5,3951,104.5,99.16,8163,"2015-16"
593,1610612737,"Atlanta Hawks",82,43,39,0.524,3976,104.5,97.76,8091,"2016-17"
594,1610612738,"Boston Celtics",82,53,29,0.646,3951,110.6,97.21,8005,"2016-17"
595,1610612751,"Brooklyn Nets",82,20,62,0.244,3951,103.6,101.75,8371,"2016-17"
596,1610612766,"Charlotte Hornets",82,36,46,0.439,3966,108.4,95.92,7934,"2016-17"
597,1610612741,"Chicago Bulls",82,41,41,0.5,3956,106.5,96.02,7919,"2016-17"
598,1610612739,"Cleveland Cavaliers",82,51,31,0.622,3976,112.8,96.74,8019,"2016-17"
599,1610612742,"Dallas Mavericks",82,33,49,0.402,3956,104.7,93.11,7668,"2016-17"
600,1610612743,"Denver Nuggets",82,40,42,0.488,3951,112.2,99.18,8167,"2016-17"
601,1610612765,"Detroit Pistons",82,37,45,0.451,3961,105.3,95.52,7890,"2016-17"
602,1610612744,"Golden State Warriors",82,67,15,0.817,3956,114.8,100.37,8279,"2016-17"
603,1610612745,"Houston Rockets",82,55,27,0.671,3956,114.1,100.55,8289,"2016-17"
604,1610612754,"Indiana Pacers",82,42,40,0.512,3971,107.9,96.59,7989,"2016-17"
605,1610612746,"LA Clippers",82,51,31,0.622,3951,111.8,96.77,7968,"2016-17"
606,1610612747,"Los Angeles Lakers",82,26,56,0.317,3941,105.3,99.26,8143,"2016-17"
607,1610612763,"Memphis Grizzlies",82,43,39,0.524,3981,107,92.84,7702,"2016-17"
608,1610612748,"Miami Heat",82,41,41,0.5,3956,107.4,95.51,7875,"2016-17"
609,1610612749,"Milwaukee Bucks",82,42,40,0.512,3956,108.5,94.99,7828,"2016-17"
610,1610612750,"Minnesota Timberwolves",82,31,51,0.378,3961,110,95.48,7870,"2016-17"
611,1610612740,"New Orleans Pelicans",82,34,48,0.415,3981,104.7,98.56,8173,"2016-17"
612,1610612752,"New York Knicks",82,31,51,0.378,3971,107.1,96.63,7990,"2016-17"
613,1610612760,"Oklahoma City Thunder",82,47,35,0.573,3961,107.9,98.18,8099,"2016-17"
614,1610612753,"Orlando Magic",82,29,53,0.354,3961,103.7,96.9,7989,"2016-17"
615,1610612755,"Philadelphia 76ers",82,28,54,0.341,3966,102.7,99.07,8179,"2016-17"
616,1610612756,"Phoenix Suns",82,24,58,0.293,3966,106.1,100.85,8320,"2016-17"
617,1610612757,"Portland Trail Blazers",82,41,41,0.5,3986,109.4,97.38,8088,"2016-17"
618,1610612758,"Sacramento Kings",82,32,50,0.39,3976,106.6,95.42,7911,"2016-17"
619,1610612759,"San Antonio Spurs",82,61,21,0.744,3961,110.3,94.86,7832,"2016-17"
620,1610612761,"Toronto Raptors",82,51,31,0.622,3956,111.4,95.41,7867,"2016-17"
621,1610612762,"Utah Jazz",82,51,31,0.622,3951,109,92.09,7579,"2016-17"
622,1610612764,"Washington Wizards",82,49,33,0.598,3971,110.4,97.94,8109,"2016-17"
623,1610612737,"Atlanta Hawks",82,24,58,0.293,3941,104.4,98.76,8114,"2017-18"
624,1610612738,"Boston Celtics",82,55,27,0.671,3961,106.8,96.75,7987,"2017-18"
