"X","TEAM_ID","TEAM_NAME","GP","W","L","W_PCT","MIN","OFF_RATING","PACE","POSS","Season"
625,1610612751,"Brooklyn Nets",82,28,54,0.341,3971,106.1,99.66,8238,"2017-18"
626,1610612766,"Charlotte Hornets",82,36,46,0.439,3956,109,98.66,8143,"2017-18"
627,1610612741,"Chicago Bulls",82,27,55,0.329,3971,103.4,98.65,8160,"2017-18"
628,1610612739,"Cleveland Cavaliers",82,50,32,0.61,3946,112,98.72,8114,"2017-18"
629,1610612742,"Dallas Mavericks",82,24,58,0.293,3961,105.4,96.53,7959,"2017-18"
630,1610612743,"Denver Nuggets",82,46,36,0.561,3976,111.4,97.69,8095,"2017-18"
631,1610612765,"Detroit Pistons",82,39,43,0.476,3961,106.6,96.75,7981,"2017-18"
632,1610612744,"Golden State Warriors",82,58,24,0.707,3946,112.8,100.35,8251,"2017-18"
633,1610612745,"Houston Rockets",82,65,17,0.793,3951,114.1,98.02,8078,"2017-18"
634,1610612754,"Indiana Pacers",82,48,34,0.585,3951,108.5,96.84,7977,"2017-18"
635,1610612746,"LA Clippers",82,42,40,0.512,3941,109.4,99.54,8167,"2017-18"
636,1610612747,"Los Angeles Lakers",82,35,47,0.427,3981,106,100.9,8361,"2017-18"
637,1610612763,"Memphis Grizzlies",82,22,60,0.268,3941,103.6,95.65,7865,"2017-18"
638,1610612748,"Miami Heat",82,44,38,0.537,3986,106.2,96.1,7985,"2017-18"
639,1610612749,"Milwaukee Bucks",82,44,38,0.537,3966,109,97.03,8013,"2017-18"
640,1610612750,"Minnesota Timberwolves",82,47,35,0.573,3961,112.5,96.75,7985,"2017-18"
641,1610612740,"New Orleans Pelicans",82,48,34,0.585,3991,108.5,101.48,8443,"2017-18"
642,1610612752,"New York Knicks",82,29,53,0.354,3966,106.3,97.64,8059,"2017-18"
643,1610612760,"Oklahoma City Thunder",82,48,34,0.585,3966,110.1,97.34,8036,"2017-18"
644,1610612753,"Orlando Magic",82,25,57,0.305,3946,104.7,98.58,8096,"2017-18"
645,1610612755,"Philadelphia 76ers",82,52,30,0.634,3956,108.5,100.75,8299,"2017-18"
646,1610612756,"Phoenix Suns",82,21,61,0.256,3941,102.8,101.14,8293,"2017-18"
647,1610612757,"Portland Trail Blazers",82,49,33,0.598,3951,108.4,97.11,7992,"2017-18"
648,1610612758,"Sacramento Kings",82,27,55,0.329,3951,103.1,95.5,7860,"2017-18"
649,1610612759,"San Antonio Spurs",82,47,35,0.573,3946,107.1,95.7,7867,"2017-18"
650,1610612761,"Toronto Raptors",82,59,23,0.72,3966,113,98.02,8104,"2017-18"
651,1610612762,"Utah Jazz",82,48,34,0.585,3951,107.4,96.58,7951,"2017-18"
652,1610612764,"Washington Wizards",82,43,39,0.524,3971,108.1,97.67,8087,"2017-18"
653,1610612737,"Atlanta Hawks",82,29,53,0.354,3971,107.5,104.56,8642,"2018-19"
654,1610612738,"Boston Celtics",82,49,33,0.598,3956,111.3,100.43,8282,"2018-19"
655,1610612751,"Brooklyn Nets",82,42,40,0.512,3996,108.9,101.52,8452,"2018-19"
656,1610612766,"Charlotte Hornets",82,39,43,0.476,3966,110.7,99.18,8202,"2018-19"
657,1610612741,"Chicago Bulls",82,22,60,0.268,3981,104.5,99.3,8232,"2018-19"
658,1610612739,"Cleveland Cavaliers",82,19,63,0.232,3951,106.8,97.37,8021,"2018-19"
659,1610612742,"Dallas Mavericks",82,33,49,0.402,3956,108.7,99.6,8216,"2018-19"
660,1610612743,"Denver Nuggets",82,54,28,0.659,3946,112.1,98.49,8096,"2018-19"
661,1610612765,"Detroit Pistons",82,41,41,0.5,3971,108.4,97.88,8101,"2018-19"
662,1610612744,"Golden State Warriors",82,57,25,0.695,3961,115,101.74,8390,"2018-19"
663,1610612745,"Houston Rockets",82,53,29,0.646,3966,114.9,98.39,8130,"2018-19"
664,1610612754,"Indiana Pacers",82,48,34,0.585,3941,109.4,98.64,8097,"2018-19"
665,1610612746,"LA Clippers",82,48,34,0.585,3966,111.4,102.66,8475,"2018-19"
666,1610612747,"Los Angeles Lakers",82,37,45,0.451,3956,107.4,103.6,8534,"2018-19"
667,1610612763,"Memphis Grizzlies",82,33,49,0.402,3976,105.6,97.15,8038,"2018-19"
668,1610612748,"Miami Heat",82,39,43,0.476,3946,106.7,98.73,8122,"2018-19"
669,1610612749,"Milwaukee Bucks",82,60,22,0.732,3956,113.5,103.57,8533,"2018-19"
670,1610612750,"Minnesota Timberwolves",82,36,46,0.439,3966,110.6,100.88,8341,"2018-19"
671,1610612740,"New Orleans Pelicans",82,33,49,0.402,3951,110.7,103.89,8553,"2018-19"
672,1610612752,"New York Knicks",82,17,65,0.207,3956,104,100.16,8244,"2018-19"
673,1610612760,"Oklahoma City Thunder",82,49,33,0.598,3971,109.8,103.38,8549,"2018-19"
674,1610612753,"Orlando Magic",82,42,40,0.512,3956,108.2,98.65,8133,"2018-19"
675,1610612755,"Philadelphia 76ers",82,51,31,0.622,3961,111.6,102.59,8467,"2018-19"
676,1610612756,"Phoenix Suns",82,19,63,0.232,3976,105.3,101.15,8371,"2018-19"
677,1610612757,"Portland Trail Blazers",82,53,29,0.646,3971,113.7,99.96,8269,"2018-19"
678,1610612758,"Sacramento Kings",82,39,43,0.476,3946,109.6,103.88,8545,"2018-19"
679,1610612759,"San Antonio Spurs",82,48,34,0.585,3961,112.2,98.88,8162,"2018-19"
680,1610612761,"Toronto Raptors",82,58,24,0.707,3976,112.6,100.51,8334,"2018-19"
681,1610612762,"Utah Jazz",82,50,32,0.61,3951,110.3,100.84,8308,"2018-19"
682,1610612764,"Washington Wizards",82,32,50,0.39,3986,110.2,102.23,8486,"2018-19"
683,1610612737,"Atlanta Hawks",67,20,47,0.299,3256,107,103.28,6999,"2019-20"
684,1610612738,"Boston Celtics",72,48,24,0.667,3486,112.8,99.92,7255,"2019-20"
685,1610612751,"Brooklyn Nets",72,35,37,0.486,3496,108.7,101.7,7404,"2019-20"
686,1610612766,"Charlotte Hornets",65,23,42,0.354,3150,105.9,96.24,6317,"2019-20"
687,1610612741,"Chicago Bulls",65,22,43,0.338,3135,105.8,100.46,6563,"2019-20"
688,1610612739,"Cleveland Cavaliers",65,19,46,0.292,3145,106.9,99.17,6497,"2019-20"
689,1610612742,"Dallas Mavericks",75,43,32,0.573,3635,115.9,99.89,7569,"2019-20"
690,1610612743,"Denver Nuggets",73,46,27,0.63,3549,112.6,97.64,7217,"2019-20"
691,1610612765,"Detroit Pistons",66,20,46,0.303,3193,108.8,97.86,6507,"2019-20"
692,1610612744,"Golden State Warriors",65,15,50,0.231,3145,104.4,101.04,6623,"2019-20"
693,1610612745,"Houston Rockets",72,44,28,0.611,3476,112.5,104.04,7539,"2019-20"
694,1610612754,"Indiana Pacers",73,45,28,0.616,3524,109.5,99.41,7299,"2019-20"
695,1610612746,"LA Clippers",72,49,23,0.681,3476,113.3,102.16,7396,"2019-20"
696,1610612747,"Los Angeles Lakers",71,52,19,0.732,3418,111.7,101.2,7211,"2019-20"
697,1610612763,"Memphis Grizzlies",73,34,39,0.466,3514,108.7,103.31,7562,"2019-20"
698,1610612748,"Miami Heat",73,44,29,0.603,3549,111.9,98.7,7306,"2019-20"
699,1610612749,"Milwaukee Bucks",73,56,17,0.767,3519,111.9,105.51,7739,"2019-20"
700,1610612750,"Minnesota Timberwolves",64,19,45,0.297,3112,107.6,103.94,6736,"2019-20"
701,1610612740,"New Orleans Pelicans",72,30,42,0.417,3486,110.5,103.89,7548,"2019-20"
702,1610612752,"New York Knicks",66,21,45,0.318,3193,105.9,99.11,6594,"2019-20"
703,1610612760,"Oklahoma City Thunder",72,44,28,0.611,3486,110.1,99.42,7218,"2019-20"
704,1610612753,"Orlando Magic",73,33,40,0.452,3514,107.9,98.99,7255,"2019-20"
705,1610612755,"Philadelphia 76ers",73,43,30,0.589,3519,110.7,99.59,7304,"2019-20"
706,1610612756,"Phoenix Suns",73,34,39,0.466,3519,111.3,101.74,7449,"2019-20"
707,1610612757,"Portland Trail Blazers",74,35,39,0.473,3567,113.2,101.17,7519,"2019-20"
708,1610612758,"Sacramento Kings",72,31,41,0.431,3491,109.5,99.6,7239,"2019-20"
709,1610612759,"San Antonio Spurs",71,32,39,0.451,3443,111.7,101.14,7249,"2019-20"
710,1610612761,"Toronto Raptors",72,53,19,0.736,3476,110.8,101.19,7328,"2019-20"
711,1610612762,"Utah Jazz",72,44,28,0.611,3471,111.8,99.15,7169,"2019-20"
712,1610612764,"Washington Wizards",72,25,47,0.347,3471,110.2,103.38,7475,"2019-20"
713,1610612737,"Atlanta Hawks",72,41,31,0.569,3481,114.3,98.68,7160,"2020-21"
714,1610612738,"Boston Celtics",72,36,36,0.5,3476,113.1,98.94,7172,"2020-21"
715,1610612751,"Brooklyn Nets",72,48,24,0.667,3481,117.3,100.27,7280,"2020-21"
716,1610612766,"Charlotte Hornets",72,33,39,0.458,3471,110.1,99,7159,"2020-21"
717,1610612741,"Chicago Bulls",72,31,41,0.431,3476,110.4,99.58,7220,"2020-21"
718,1610612739,"Cleveland Cavaliers",72,22,50,0.306,3486,105.2,97.96,7107,"2020-21"
719,1610612742,"Dallas Mavericks",72,42,30,0.583,3461,114.6,97.94,7062,"2020-21"
720,1610612743,"Denver Nuggets",72,47,25,0.653,3496,116.3,97.74,7123,"2020-21"
721,1610612765,"Detroit Pistons",72,20,52,0.278,3486,107.6,98.19,7132,"2020-21"
722,1610612744,"Golden State Warriors",72,39,33,0.542,3461,110.5,102.81,7412,"2020-21"
723,1610612745,"Houston Rockets",72,17,55,0.236,3461,107,101.69,7320,"2020-21"
724,1610612754,"Indiana Pacers",72,34,38,0.472,3491,111.9,102.05,7419,"2020-21"
725,1610612746,"LA Clippers",72,47,25,0.653,3456,116.7,97.63,7036,"2020-21"
726,1610612747,"Los Angeles Lakers",72,42,30,0.583,3491,109.8,98.85,7184,"2020-21"
727,1610612763,"Memphis Grizzlies",72,38,34,0.528,3481,111.7,100.77,7302,"2020-21"
728,1610612748,"Miami Heat",72,40,32,0.556,3476,110.6,97.09,7036,"2020-21"
729,1610612749,"Milwaukee Bucks",72,46,26,0.639,3466,116.5,102.85,7423,"2020-21"
730,1610612750,"Minnesota Timberwolves",72,23,49,0.319,3481,109.3,101.96,7389,"2020-21"
731,1610612740,"New Orleans Pelicans",72,31,41,0.431,3486,113,100.54,7303,"2020-21"
732,1610612752,"New York Knicks",72,41,31,0.569,3486,110.2,96.32,6994,"2020-21"
733,1610612760,"Oklahoma City Thunder",72,22,50,0.306,3471,102.8,101.61,7353,"2020-21"
734,1610612753,"Orlando Magic",72,21,51,0.292,3466,104.6,99.17,7158,"2020-21"
735,1610612755,"Philadelphia 76ers",72,49,23,0.681,3486,112.5,100.12,7272,"2020-21"
736,1610612756,"Phoenix Suns",72,51,21,0.708,3496,116.3,98,7137,"2020-21"
737,1610612757,"Portland Trail Blazers",72,42,30,0.583,3461,117.1,98.97,7137,"2020-21"
738,1610612758,"Sacramento Kings",72,31,41,0.431,3461,112.7,100.71,7266,"2020-21"
739,1610612759,"San Antonio Spurs",72,33,39,0.458,3496,110.5,99.45,7236,"2020-21"
740,1610612761,"Toronto Raptors",72,27,45,0.375,3461,111.6,99.57,7177,"2020-21"
741,1610612762,"Utah Jazz",72,52,20,0.722,3471,116.5,99.37,7193,"2020-21"
742,1610612764,"Washington Wizards",72,34,38,0.472,3481,110.7,104.67,7585,"2020-21"
743,1610612737,"Atlanta Hawks",82,43,39,0.524,3941,115.4,98.67,8099,"2021-22"
744,1610612738,"Boston Celtics",82,51,31,0.622,3981,113.6,97.26,8068,"2021-22"
745,1610612751,"Brooklyn Nets",82,44,38,0.537,3951,113.2,99.4,8177,"2021-22"
746,1610612766,"Charlotte Hornets",82,43,39,0.524,3976,113.6,100.52,8322,"2021-22"
747,1610612741,"Chicago Bulls",82,46,36,0.561,3946,112.7,98.76,8124,"2021-22"
748,1610612739,"Cleveland Cavaliers",82,44,38,0.537,3946,111,96.83,7964,"2021-22"
749,1610612742,"Dallas Mavericks",82,52,30,0.634,3951,112.5,95.64,7871,"2021-22"
750,1610612743,"Denver Nuggets",82,48,34,0.585,3961,113.8,98.41,8123,"2021-22"
751,1610612765,"Detroit Pistons",82,23,59,0.28,3956,105.6,98.81,8141,"2021-22"
752,1610612744,"Golden State Warriors",82,53,29,0.646,3946,112.1,98.74,8121,"2021-22"
753,1610612745,"Houston Rockets",82,20,62,0.244,3951,108.1,101.16,8323,"2021-22"
754,1610612754,"Indiana Pacers",82,25,57,0.305,3976,111.9,98.55,8166,"2021-22"
755,1610612746,"LA Clippers",82,42,40,0.512,3956,109.5,98.51,8121,"2021-22"
756,1610612747,"Los Angeles Lakers",82,33,49,0.402,3996,110,100.47,8360,"2021-22"
757,1610612763,"Memphis Grizzlies",82,56,26,0.683,3956,114.3,100.52,8295,"2021-22"
758,1610612748,"Miami Heat",82,53,29,0.646,3971,113,96.53,7987,"2021-22"
759,1610612749,"Milwaukee Bucks",82,51,31,0.622,3951,114.3,100.59,8284,"2021-22"
760,1610612750,"Minnesota Timberwolves",82,46,36,0.561,3956,113.8,101.47,8357,"2021-22"
761,1610612740,"New Orleans Pelicans",82,36,46,0.439,3951,111.2,98.02,8060,"2021-22"
762,1610612752,"New York Knicks",82,37,45,0.451,3956,109.7,96.42,7958,"2021-22"
763,1610612760,"Oklahoma City Thunder",82,24,58,0.293,3961,103.8,99.39,8198,"2021-22"
764,1610612753,"Orlando Magic",82,22,60,0.268,3956,103.9,99.71,8223,"2021-22"
765,1610612755,"Philadelphia 76ers",82,51,31,0.622,3961,113,96.71,7975,"2021-22"
766,1610612756,"Phoenix Suns",82,64,18,0.78,3946,114.2,100.26,8242,"2021-22"
767,1610612757,"Portland Trail Blazers",82,27,55,0.329,3946,107.3,98.74,8120,"2021-22"
768,1610612758,"Sacramento Kings",82,30,52,0.366,3961,109.6,100.1,8252,"2021-22"
769,1610612759,"San Antonio Spurs",82,34,48,0.415,3961,111.9,100.51,8290,"2021-22"
770,1610612761,"Toronto Raptors",82,48,34,0.585,3971,112.1,96.63,8000,"2021-22"
771,1610612762,"Utah Jazz",82,49,33,0.598,3946,116.2,97.5,8014,"2021-22"
772,1610612764,"Washington Wizards",82,35,47,0.427,3966,110.2,97.8,8079,"2021-22"
773,1610612737,"Atlanta Hawks",82,41,41,0.5,3971,115.5,101.56,8407,"2022-23"
774,1610612738,"Boston Celtics",82,57,25,0.695,3996,117.3,99.15,8247,"2022-23"
775,1610612751,"Brooklyn Nets",82,45,37,0.549,3946,114.6,98.77,8111,"2022-23"
776,1610612766,"Charlotte Hornets",82,27,55,0.329,3966,108.4,101.47,8390,"2022-23"
777,1610612741,"Chicago Bulls",82,40,42,0.488,3981,112.8,99.18,8225,"2022-23"
778,1610612739,"Cleveland Cavaliers",82,51,31,0.622,3976,115.5,96.27,7972,"2022-23"
779,1610612742,"Dallas Mavericks",82,38,44,0.463,3986,115.9,97.21,8082,"2022-23"
780,1610612743,"Denver Nuggets",82,53,29,0.646,3951,116.8,98.74,8129,"2022-23"
781,1610612765,"Detroit Pistons",82,17,65,0.207,3961,109.9,99.88,8231,"2022-23"
782,1610612744,"Golden State Warriors",82,44,38,0.537,3966,115.1,102.54,8472,"2022-23"
783,1610612745,"Houston Rockets",82,22,60,0.268,3951,110.5,99.74,8220,"2022-23"
784,1610612754,"Indiana Pacers",82,35,47,0.427,3951,113.8,101.68,8377,"2022-23"
785,1610612746,"LA Clippers",82,44,38,0.537,3966,114,98.84,8168,"2022-23"
786,1610612747,"Los Angeles Lakers",82,43,39,0.524,3976,113.9,101.92,8436,"2022-23"
787,1610612763,"Memphis Grizzlies",82,51,31,0.622,3956,114.7,101.5,8360,"2022-23"
788,1610612748,"Miami Heat",82,44,38,0.537,3961,112.3,96.76,7991,"2022-23"
789,1610612749,"Milwaukee Bucks",82,58,24,0.707,3966,114.3,101.45,8389,"2022-23"
790,1610612750,"Minnesota Timberwolves",82,42,40,0.512,3966,113.3,101.55,8383,"2022-23"
791,1610612740,"New Orleans Pelicans",82,42,40,0.512,3971,113.8,99.58,8239,"2022-23"
792,1610612752,"New York Knicks",82,47,35,0.573,3991,117,97.75,8134,"2022-23"
793,1610612760,"Oklahoma City Thunder",82,40,42,0.488,3971,114.2,101.94,8435,"2022-23"
794,1610612753,"Orlando Magic",82,34,48,0.415,3956,111.3,99.66,8205,"2022-23"
795,1610612755,"Philadelphia 76ers",82,54,28,0.659,3976,117,97.44,8072,"2022-23"
796,1610612756,"Phoenix Suns",82,45,37,0.549,3956,114.5,98.83,8141,"2022-23"
797,1610612757,"Portland Trail Blazers",82,33,49,0.402,3946,114,99.25,8157,"2022-23"
798,1610612758,"Sacramento Kings",82,48,34,0.585,3966,118.6,100.99,8343,"2022-23"
799,1610612759,"San Antonio Spurs",82,22,60,0.268,3971,109.7,102.07,8451,"2022-23"
800,1610612761,"Toronto Raptors",82,41,41,0.5,3961,114.6,97.85,8076,"2022-23"
801,1610612762,"Utah Jazz",82,37,45,0.451,3961,115.3,101.02,8329,"2022-23"
802,1610612764,"Washington Wizards",82,35,47,0.427,3951,113.7,99.16,8161,"2022-23"
803,1610612737,"Atlanta Hawks",82,36,46,0.439,3971,116.4,100.84,8339,"2023-24"
804,1610612738,"Boston Celtics",82,64,18,0.78,3966,122.2,97.98,8090,"2023-24"
805,1610612751,"Brooklyn Nets",82,32,50,0.39,3961,112.4,97.56,8050,"2023-24"
806,1610612766,"Charlotte Hornets",82,21,61,0.256,3946,108.6,97.82,8048,"2023-24"
807,1610612741,"Chicago Bulls",82,39,43,0.476,3996,114,96.94,8078,"2023-24"
808,1610612739,"Cleveland Cavaliers",82,48,34,0.585,3961,114.7,97.62,8053,"2023-24"
809,1610612742,"Dallas Mavericks",82,50,32,0.61,3941,117,100.6,8263,"2023-24"
810,1610612743,"Denver Nuggets",82,57,25,0.695,3941,117.8,97.43,7996,"2023-24"
811,1610612765,"Detroit Pistons",82,14,68,0.171,3951,109,100.45,8269,"2023-24"
812,1610612744,"Golden State Warriors",82,46,36,0.561,3966,116.9,99.91,8261,"2023-24"
813,1610612745,"Houston Rockets",82,41,41,0.5,3971,113.7,99.59,8248,"2023-24"
814,1610612754,"Indiana Pacers",82,47,35,0.573,3941,120.5,102.16,8389,"2023-24"
815,1610612746,"LA Clippers",82,51,31,0.622,3941,117.9,97.93,8040,"2023-24"
816,1610612747,"Los Angeles Lakers",82,47,35,0.573,3971,115.4,101.38,8387,"2023-24"
817,1610612763,"Memphis Grizzlies",82,27,55,0.329,3956,106.8,98.68,8128,"2023-24"
818,1610612748,"Miami Heat",82,46,36,0.561,3951,113.3,96.88,7975,"2023-24"
819,1610612749,"Milwaukee Bucks",82,49,33,0.598,3961,117.6,100.51,8295,"2023-24"
820,1610612750,"Minnesota Timberwolves",82,56,26,0.683,3961,114.6,97.79,8081,"2023-24"
821,1610612740,"New Orleans Pelicans",82,49,33,0.598,3941,116.5,98.7,8101,"2023-24"
822,1610612752,"New York Knicks",82,50,32,0.61,3946,117.3,95.96,7883,"2023-24"
823,1610612760,"Oklahoma City Thunder",82,57,25,0.695,3961,118.3,100.85,8324,"2023-24"
824,1610612753,"Orlando Magic",82,47,35,0.573,3956,112.9,97.37,8022,"2023-24"
825,1610612755,"Philadelphia 76ers",82,47,35,0.573,3956,116.2,98.17,8090,"2023-24"
826,1610612756,"Phoenix Suns",82,49,33,0.598,3956,116.8,99,8158,"2023-24"
827,1610612757,"Portland Trail Blazers",82,21,61,0.256,3976,107.6,97.88,8103,"2023-24"
828,1610612758,"Sacramento Kings",82,46,36,0.561,3971,116.2,99.47,8227,"2023-24"
829,1610612759,"San Antonio Spurs",82,22,60,0.268,3966,109.3,101.8,8413,"2023-24"
830,1610612761,"Toronto Raptors",82,25,57,0.305,3961,111.8,99.91,8241,"2023-24"
831,1610612762,"Utah Jazz",82,31,51,0.378,3961,114.5,100.26,8281,"2023-24"
832,1610612764,"Washington Wizards",82,15,67,0.183,3946,110.2,103.07,8461,"2023-24"
